name,link,store_name,price,URL
"Samsung Odyssey G9 49"" 1440p Gaming Monitor For Student/EPP YMMV $1221",/f/14400899-samsung-odyssey-g9-49-1440p-gaming-monitor-for-student-epp-ymmv-1221?src=catpagev2,,"$1,221",https://slickdeals.net/computer-deals/
Lenovo 600 Wireless Media Mouse - $11.99 w/ Free Shipping,/f/14401436-lenovo-600-wireless-media-mouse-11-99-w-free-shipping?src=catpagev2,,,https://slickdeals.net/computer-deals/
"Private Internet Access (PIA) VPN - 2yr plan +3 months + 1 yr of Boxcryptor License, $69.95",/f/14401592-private-internet-access-pia-vpn-2yr-plan-3-months-1-yr-of-boxcryptor-license-69-95?src=catpagev2,,,https://slickdeals.net/computer-deals/
SanDisk - Extreme PLUS 256GB microSDXC UHS-I Memory Card $59.99,/f/14401445-sandisk-extreme-plus-256gb-microsdxc-uhs-i-memory-card-59-99?src=catpagev2,Best Buy,$59.99,https://slickdeals.net/computer-deals/
ABS Challenger Gaming PC - Ryzen 5 3600 - GeForce GTX 1660 - 8GB DDR4 - 512GB SSD for $699.99 + FS,/f/14401415-abs-challenger-gaming-pc-ryzen-5-3600-geforce-gtx-1660-8gb-ddr4-512gb-ssd-for-699-99-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/
"27"" GIGABYTE G27QC Curved WQHD 165Hz FreeSync VA Monitor @Newegg $280",/f/14401391-27-gigabyte-g27qc-curved-wqhd-165hz-freesync-va-monitor-newegg-280?src=catpagev2,Newegg,$280,https://slickdeals.net/computer-deals/
Fractal Design Focus G Gunmetal Gray Mid Tower Case @Newegg,/f/14401388-fractal-design-focus-g-gunmetal-gray-mid-tower-case-newegg?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/
16GB (2x 8) Patriot Viper Blackout DDR4 4133 RAM Kit @Newegg $100,/f/14401382-16gb-2x-8-patriot-viper-blackout-ddr4-4133-ram-kit-newegg-100?src=catpagev2,Newegg,$100,https://slickdeals.net/computer-deals/
Logitech G305 LIGHTSPEED Wireless Mouse (Black) $39.99,/f/14400902-logitech-g305-lightspeed-wireless-mouse-black-39-99?src=catpagev2,Best Buy,$39.99,https://slickdeals.net/computer-deals/
"Intel 660P 512GB Solid State Drive - M.2 2280 Internal - PCIe 3.0 x4, NVMe for $52.99 + FS",/f/14401355-intel-660p-512gb-solid-state-drive-m-2-2280-internal-pcie-3-0-x4-nvme-for-52-99-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/
ASUS TUF B550 & Z490 Motherboard with XPG TUF Memory: Starting at $219.98,/f/14400776-asus-tuf-b550-z490-motherboard-with-xpg-tuf-memory-starting-at-219-98?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/
AMD Ryzen 9 3950X Matisse 3.5GHz 16-Core AM4 Boxed Processor - MicroCenter B&M $679.99,/f/14399906-amd-ryzen-9-3950x-matisse-3-5ghz-16-core-am4-boxed-processor-microcenter-b-m-679-99?src=catpagev2,B&H Photo Video,$679.99,https://slickdeals.net/computer-deals/
LG 34BN670-B 34'' Ultrawide 2560x1080 75 Hz 500 nits HDR400 IPS FreeSync Monitor @ $300 + F/S (Today),/f/14401250-lg-34bn670-b-34-ultrawide-2560x1080-75-hz-500-nits-hdr400-ips-freesync-monitor-300-f-s-today?src=catpagev2,,$300,https://slickdeals.net/computer-deals/
ZoogVPN Lite: Lifetime Subscription - 5 Devices $15,/f/14400914-zoogvpn-lite-lifetime-subscription-5-devices-15?src=catpagev2,,,https://slickdeals.net/computer-deals/
Neewer Upgraded Microphone Scissor Arm - $38.99 + FSSS,/f/14401049-neewer-upgraded-microphone-scissor-arm-38-99-fsss?src=catpagev2,Amazon,,https://slickdeals.net/computer-deals/
PNY NVIDIA Quadro P400 Professional Graphics Board - (VCQP400-PB) Graphic Cards $102.97,/f/14400443-pny-nvidia-quadro-p400-professional-graphics-board-vcqp400-pb-graphic-cards-102-97?src=catpagev2,Amazon,$102.97,https://slickdeals.net/computer-deals/
"15.6"" Acer PM161Q bu FHD 60Hz 15ms Portable IPS Monitor $129.99",/f/14399318-15-6-acer-pm161q-bu-fhd-60hz-15ms-portable-ips-monitor-129-99?src=catpagev2,Amazon,$129.99,https://slickdeals.net/computer-deals/
Asus ROG Rapture GT-AX11000 Tri-Band 10 Gigabit WiFi Router $380 Amazon.com,/f/14400344-asus-rog-rapture-gt-ax11000-tri-band-10-gigabit-wifi-router-380-amazon-com?src=catpagev2,Amazon,$379.99,https://slickdeals.net/computer-deals/
"Acer 24"" Class Full HD Monitor $79.99",/f/14400668-acer-24-class-full-hd-monitor-79-99?src=catpagev2,TigerDirect,$79.99,https://slickdeals.net/computer-deals/
"Monoprice Thunderbolt 3 Mobile Dual DisplayPort Output Micro Adapter ($27, listed price $89.99) 4K@60Hz (usb-c)",/f/14400536-monoprice-thunderbolt-3-mobile-dual-displayport-output-micro-adapter-27-listed-price-89-99-4k-60hz-usb-c?src=catpagev2,,$27,https://slickdeals.net/computer-deals/
Game Developer Training + VPN Unlimited: Lifetime Sub + 1-Yr PlayStation Plus,/f/14398478-1-yr-playstation-plus-vpn-unlimited-lifetime-160-hours-game-development-training-60?src=catpagev2,StackSocial,$60,https://slickdeals.net/computer-deals/
"Alxum USB Type-C to IDE/SATA Hard Drive Adapter for 2.5"" & 3.5"" SSD HDD, Include 12V2A Power Adapter $19.49",/f/14399810-alxum-usb-type-c-to-ide-sata-hard-drive-adapter-for-2-5-3-5-ssd-hdd-include-12v2a-power-adapter-19-49?src=catpagev2,Amazon,,https://slickdeals.net/computer-deals/
YMMV: Logitech G403 Gaming Mouse- $27.49 in-store at Target,/f/14400293-ymmv-logitech-g403-gaming-mouse-27-49-in-store-at-target?src=catpagev2,Target,$27.49,https://slickdeals.net/computer-deals/
Dell Inspiron 13.3inch 7000 2-in-1 4K Ultra HD Touch-Screen Laptop Intel Core i7 16GB Memory 512GB SSD + 32GB Optane Black I7391-7520BLK-PUS - Best Buy,/f/14400071-dell-inspiron-13-3inch-7000-2-in-1-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-512gb-ssd-32gb-optane-black-i7391-7520blk-pus-best-buy?src=catpagev2,Best Buy,$899.98,https://slickdeals.net/computer-deals/
"Samsung SE450 Series LED Monitor - 21.5"", TN, 1920x1080 $86.99 Free Shipping",/f/14399762-samsung-se450-series-led-monitor-21-5-tn-1920x1080-86-99-free-shipping?src=catpagev2,TigerDirect,$86.99,https://slickdeals.net/computer-deals/
CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3200 (PC4 25600) Desktop Memory $82.99 AC + FS,/f/14399045-corsair-vengeance-rgb-pro-16gb-2-x-8gb-288-pin-ddr4-dram-ddr4-3200-pc4-25600-desktop-memory-82-99-ac-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/
Roboform 50% off via BitsDuJour discount code,/f/14397026-roboform-50-off-via-bitsdujour-discount-code?src=catpagev2,,$11.90,https://slickdeals.net/computer-deals/
Antec Dapper Dark Phantom DP301M Tempered Glass Micro-ATX Case (Steel / ARGB) @Newegg (AR) $45,/f/14399279-antec-dapper-dark-phantom-dp301m-tempered-glass-micro-atx-case-steel-argb-newegg-ar-45?src=catpagev2,Newegg,$45,https://slickdeals.net/computer-deals/
"Samsung Odyssey G9 49"" 1440p Gaming Monitor For Student/EPP YMMV $1221",/f/14400899-samsung-odyssey-g9-49-1440p-gaming-monitor-for-student-epp-ymmv-1221?src=catpagev2,,"$1,221",https://slickdeals.net/computer-deals/?page=2
Lenovo 600 Wireless Media Mouse - $11.99 w/ Free Shipping,/f/14401436-lenovo-600-wireless-media-mouse-11-99-w-free-shipping?src=catpagev2,,,https://slickdeals.net/computer-deals/?page=2
"Private Internet Access (PIA) VPN - 2yr plan +3 months + 1 yr of Boxcryptor License, $69.95",/f/14401592-private-internet-access-pia-vpn-2yr-plan-3-months-1-yr-of-boxcryptor-license-69-95?src=catpagev2,,,https://slickdeals.net/computer-deals/?page=2
SanDisk - Extreme PLUS 256GB microSDXC UHS-I Memory Card $59.99,/f/14401445-sandisk-extreme-plus-256gb-microsdxc-uhs-i-memory-card-59-99?src=catpagev2,Best Buy,$59.99,https://slickdeals.net/computer-deals/?page=2
ABS Challenger Gaming PC - Ryzen 5 3600 - GeForce GTX 1660 - 8GB DDR4 - 512GB SSD for $699.99 + FS,/f/14401415-abs-challenger-gaming-pc-ryzen-5-3600-geforce-gtx-1660-8gb-ddr4-512gb-ssd-for-699-99-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=2
"27"" GIGABYTE G27QC Curved WQHD 165Hz FreeSync VA Monitor @Newegg $280",/f/14401391-27-gigabyte-g27qc-curved-wqhd-165hz-freesync-va-monitor-newegg-280?src=catpagev2,Newegg,$280,https://slickdeals.net/computer-deals/?page=2
Fractal Design Focus G Gunmetal Gray Mid Tower Case @Newegg,/f/14401388-fractal-design-focus-g-gunmetal-gray-mid-tower-case-newegg?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=2
16GB (2x 8) Patriot Viper Blackout DDR4 4133 RAM Kit @Newegg $100,/f/14401382-16gb-2x-8-patriot-viper-blackout-ddr4-4133-ram-kit-newegg-100?src=catpagev2,Newegg,$100,https://slickdeals.net/computer-deals/?page=2
Logitech G305 LIGHTSPEED Wireless Mouse (Black) $39.99,/f/14400902-logitech-g305-lightspeed-wireless-mouse-black-39-99?src=catpagev2,Best Buy,$39.99,https://slickdeals.net/computer-deals/?page=2
"Intel 660P 512GB Solid State Drive - M.2 2280 Internal - PCIe 3.0 x4, NVMe for $52.99 + FS",/f/14401355-intel-660p-512gb-solid-state-drive-m-2-2280-internal-pcie-3-0-x4-nvme-for-52-99-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=2
ASUS TUF B550 & Z490 Motherboard with XPG TUF Memory: Starting at $219.98,/f/14400776-asus-tuf-b550-z490-motherboard-with-xpg-tuf-memory-starting-at-219-98?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=2
AMD Ryzen 9 3950X Matisse 3.5GHz 16-Core AM4 Boxed Processor - MicroCenter B&M $679.99,/f/14399906-amd-ryzen-9-3950x-matisse-3-5ghz-16-core-am4-boxed-processor-microcenter-b-m-679-99?src=catpagev2,B&H Photo Video,$679.99,https://slickdeals.net/computer-deals/?page=2
LG 34BN670-B 34'' Ultrawide 2560x1080 75 Hz 500 nits HDR400 IPS FreeSync Monitor @ $300 + F/S (Today),/f/14401250-lg-34bn670-b-34-ultrawide-2560x1080-75-hz-500-nits-hdr400-ips-freesync-monitor-300-f-s-today?src=catpagev2,,$300,https://slickdeals.net/computer-deals/?page=2
ZoogVPN Lite: Lifetime Subscription - 5 Devices $15,/f/14400914-zoogvpn-lite-lifetime-subscription-5-devices-15?src=catpagev2,,,https://slickdeals.net/computer-deals/?page=2
Neewer Upgraded Microphone Scissor Arm - $38.99 + FSSS,/f/14401049-neewer-upgraded-microphone-scissor-arm-38-99-fsss?src=catpagev2,Amazon,,https://slickdeals.net/computer-deals/?page=2
PNY NVIDIA Quadro P400 Professional Graphics Board - (VCQP400-PB) Graphic Cards $102.97,/f/14400443-pny-nvidia-quadro-p400-professional-graphics-board-vcqp400-pb-graphic-cards-102-97?src=catpagev2,Amazon,$102.97,https://slickdeals.net/computer-deals/?page=2
"15.6"" Acer PM161Q bu FHD 60Hz 15ms Portable IPS Monitor $129.99",/f/14399318-15-6-acer-pm161q-bu-fhd-60hz-15ms-portable-ips-monitor-129-99?src=catpagev2,Amazon,$129.99,https://slickdeals.net/computer-deals/?page=2
Asus ROG Rapture GT-AX11000 Tri-Band 10 Gigabit WiFi Router $380 Amazon.com,/f/14400344-asus-rog-rapture-gt-ax11000-tri-band-10-gigabit-wifi-router-380-amazon-com?src=catpagev2,Amazon,$379.99,https://slickdeals.net/computer-deals/?page=2
"Acer 24"" Class Full HD Monitor $79.99",/f/14400668-acer-24-class-full-hd-monitor-79-99?src=catpagev2,TigerDirect,$79.99,https://slickdeals.net/computer-deals/?page=2
"Monoprice Thunderbolt 3 Mobile Dual DisplayPort Output Micro Adapter ($27, listed price $89.99) 4K@60Hz (usb-c)",/f/14400536-monoprice-thunderbolt-3-mobile-dual-displayport-output-micro-adapter-27-listed-price-89-99-4k-60hz-usb-c?src=catpagev2,,$27,https://slickdeals.net/computer-deals/?page=2
Game Developer Training + VPN Unlimited: Lifetime Sub + 1-Yr PlayStation Plus,/f/14398478-1-yr-playstation-plus-vpn-unlimited-lifetime-160-hours-game-development-training-60?src=catpagev2,StackSocial,$60,https://slickdeals.net/computer-deals/?page=2
"Alxum USB Type-C to IDE/SATA Hard Drive Adapter for 2.5"" & 3.5"" SSD HDD, Include 12V2A Power Adapter $19.49",/f/14399810-alxum-usb-type-c-to-ide-sata-hard-drive-adapter-for-2-5-3-5-ssd-hdd-include-12v2a-power-adapter-19-49?src=catpagev2,Amazon,,https://slickdeals.net/computer-deals/?page=2
YMMV: Logitech G403 Gaming Mouse- $27.49 in-store at Target,/f/14400293-ymmv-logitech-g403-gaming-mouse-27-49-in-store-at-target?src=catpagev2,Target,$27.49,https://slickdeals.net/computer-deals/?page=2
Dell Inspiron 13.3inch 7000 2-in-1 4K Ultra HD Touch-Screen Laptop Intel Core i7 16GB Memory 512GB SSD + 32GB Optane Black I7391-7520BLK-PUS - Best Buy,/f/14400071-dell-inspiron-13-3inch-7000-2-in-1-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-512gb-ssd-32gb-optane-black-i7391-7520blk-pus-best-buy?src=catpagev2,Best Buy,$899.98,https://slickdeals.net/computer-deals/?page=2
"Samsung SE450 Series LED Monitor - 21.5"", TN, 1920x1080 $86.99 Free Shipping",/f/14399762-samsung-se450-series-led-monitor-21-5-tn-1920x1080-86-99-free-shipping?src=catpagev2,TigerDirect,$86.99,https://slickdeals.net/computer-deals/?page=2
CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 DRAM DDR4 3200 (PC4 25600) Desktop Memory $82.99 AC + FS,/f/14399045-corsair-vengeance-rgb-pro-16gb-2-x-8gb-288-pin-ddr4-dram-ddr4-3200-pc4-25600-desktop-memory-82-99-ac-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=2
Roboform 50% off via BitsDuJour discount code,/f/14397026-roboform-50-off-via-bitsdujour-discount-code?src=catpagev2,,$11.90,https://slickdeals.net/computer-deals/?page=2
Antec Dapper Dark Phantom DP301M Tempered Glass Micro-ATX Case (Steel / ARGB) @Newegg (AR) $45,/f/14399279-antec-dapper-dark-phantom-dp301m-tempered-glass-micro-atx-case-steel-argb-newegg-ar-45?src=catpagev2,Newegg,$45,https://slickdeals.net/computer-deals/?page=2
"Gigabyte - 15.6"" FHD Gaming Laptop - Intel Core i7- 16GB - NVIDIA GeForce RTX 2060 - 512GD HDD- Black $1499.99 + FS",/f/14398880-gigabyte-15-6-fhd-gaming-laptop-intel-core-i7-16gb-nvidia-geforce-rtx-2060-512gd-hdd-black-1499-99-fs?src=catpagev2,Best Buy,,https://slickdeals.net/computer-deals/?page=3
SanDisk - Ultra 1TB Internal PCI Express 3.0 x4 (NVMe) SSD @BestBuy $105,/f/14398859-sandisk-ultra-1tb-internal-pci-express-3-0-x4-nvme-ssd-bestbuy-105?src=catpagev2,Best Buy,$105,https://slickdeals.net/computer-deals/?page=3
Intel Core i7-10700 CPU + ASUS ROG STRIX Z490-F Motherboard + Marvel's Avengers,/f/14396765-intel-core-i7-10700-cpu-asus-rog-strix-z490-f-motherboard-marvel-s-avengers-500-free-shipping?src=catpagev2,Newegg,$500,https://slickdeals.net/computer-deals/?page=3
YMMV: Logitech G613 Mechanical Gaming  Keyboard - $39.99 in-store at Target,/f/14396702-ymmv-logitech-g613-mechanical-gaming-keyboard-39-99-in-store-at-target?src=catpagev2,Target,$39.99,https://slickdeals.net/computer-deals/?page=3
Intel i9-10850KA CPU + ASUS ROG STRIX Z490-F Gaming Motherboard + 8GB OLOy RAM,/f/14396771-intel-i9-10850ka-cpu-asus-rog-strix-z490-f-gaming-motherboard-8gb-oloy-ram-629-free-shipping?src=catpagev2,Newegg,$629,https://slickdeals.net/computer-deals/?page=3
"Lenovo Legion 7i, 15.6"" i7-10750H, GeForce RTX 2070 with Max-Q 8GB, 16GB, 512GB SSD, Win 10 Home Gaming Laptop - $1399.99 + FS",/f/14399120-lenovo-legion-7i-15-6-i7-10750h-geforce-rtx-2070-with-max-q-8gb-16gb-512gb-ssd-win-10-home-gaming-laptop-1399-99-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=3
"Amazon: Crucial P2 1TB 3D NAND NVMe PCIe M.2 SSD, $105",/f/14399105-amazon-crucial-p2-1tb-3d-nand-nvme-pcie-m-2-ssd-105?src=catpagev2,Amazon,$105,https://slickdeals.net/computer-deals/?page=3
Rosewill RC-20001 PCI-Express x1 2.5GBASE-T PCIe Network Adapter @Newegg $26,/f/14399096-rosewill-rc-20001-pci-express-x1-2-5gbase-t-pcie-network-adapter-newegg-26?src=catpagev2,Newegg,$26,https://slickdeals.net/computer-deals/?page=3
Neewer Tabletop Microphone Isolation Shield w/ Stand for $29.99 + FSSS,/f/14398565-neewer-tabletop-microphone-isolation-shield-w-stand-for-29-99-fsss?src=catpagev2,Amazon,,https://slickdeals.net/computer-deals/?page=3
Razer BlackWidow Elite Mechanical Gaming Keyboard RGB Green Mechanical Switches (refurb) $85 + FS,/f/14398913-razer-blackwidow-elite-mechanical-gaming-keyboard-rgb-green-mechanical-switches-refurb-85-fs?src=catpagev2,eBay,,https://slickdeals.net/computer-deals/?page=3
Logitech MK270 Wireless Keyboard & Mouse,/f/14396444-logitech-mk270-wireless-keyboard-and-mouse-combo-keyboard-and-mouse-included-2-4ghz-dropout-free-connection-long-battery-life-frustration-free-packaging-17-88?src=catpagev2,Walmart,$17.90,https://slickdeals.net/computer-deals/?page=3
"Staples Offer - HP P22h G4 9UJ12A8#ABA 21.5"" LED HD Monitor, Black for $94.99",/f/14398346-staples-offer-hp-p22h-g4-9uj12a8-aba-21-5-led-hd-monitor-black-for-94-99?src=catpagev2,Staples,$94.99,https://slickdeals.net/computer-deals/?page=3
UGREEN USB 3.0 Hub 4 Port Ultra Slim Data Hub with 5V Micro USB Power  $9.09 + Free Shipping w/ Prime or Orders $25+,/f/14398619-ugreen-usb-3-0-hub-4-port-ultra-slim-data-hub-with-5v-micro-usb-power-9-09-free-shipping-w-prime-or-orders-25?src=catpagev2,Amazon,$9.09,https://slickdeals.net/computer-deals/?page=3
"CyberPowerPC Tracer III Evo 15 Gaming Laptop: i7 9750H, 500GB SSD, GTX 1660 Ti",/f/14396069-cyberpowerpc-tracer-iii-evo-15-gaming-laptop-9750h-1660ti-16gb-ddr4-500gb-94whr-144hz-rgb-mechanical-keyboard-849?src=catpagev2,,$849,https://slickdeals.net/computer-deals/?page=3
"Dell 24"" Touch Screen Monitor (P2418HT) for $249.00 @ Microsoft Store",/f/14398349-dell-24-touch-screen-monitor-p2418ht-for-249-00-microsoft-store?src=catpagev2,,$249,https://slickdeals.net/computer-deals/?page=3
"Mophie Powerstation Plus 6,000mAh Portable Battery MFI Apple Lightning Micro USB",/f/14396054-mophie-powerstation-plus-6-000mah-portable-battery-mfi-apple-lightning-micro-usb-7-75-free-shipping?src=catpagev2,eBay,$7.75,https://slickdeals.net/computer-deals/?page=3
Google store/Best buy/Target: Google Wifi - Mesh Wi-Fi Router relaunched at $99 for 1 pack| $199 for 3 pack,/f/14397461-google-store-best-buy-target-google-wifi-mesh-wi-fi-router-relaunched-at-99-for-1-pack-199-for-3-pack?src=catpagev2,Best Buy,$99,https://slickdeals.net/computer-deals/?page=3
"The 2021 All-In-One AWS, Cisco & CompTIA Super Certification Bundle (Lifetime Access) $59.40",/f/14397968-the-2021-all-in-one-aws-cisco-comptia-super-certification-bundle-lifetime-access-59-40?src=catpagev2,,,https://slickdeals.net/computer-deals/?page=3
"Lenovo Legion 7i, 15.6"" FHD IPS 500 nits, i7-10750H, GeForce RTX 2070 Super Max-Q 8GB, 16GB, 1.5TB SSD Gaming Laptop - $1679.99 + FS",/f/14396324-lenovo-legion-7i-15-6-fhd-ips-500-nits-i7-10750h-geforce-rtx-2070-super-max-q-8gb-16gb-1-5tb-ssd-gaming-laptop-1679-99-fs?src=catpagev2,Newegg,"$1,679.99",https://slickdeals.net/computer-deals/?page=3
Microsoft Company Store discount from Microsoft Ignite YMMV $1,/f/14397797-microsoft-company-store-discount-from-microsoft-ignite-ymmv-1?src=catpagev2,,$1,https://slickdeals.net/computer-deals/?page=3
UGREEN Cat 7 Ethernet Cable Shielded Gigabit Flat Cat7 RJ45 LAN Cable  $4.19 + FS w/ Prime or Orders $25+,/f/14395826-ugreen-cat-7-ethernet-cable-shielded-gigabit-flat-cat7-rj45-lan-cable-4-19-fs-w-prime-or-orders-25?src=catpagev2,Amazon,$4.19,https://slickdeals.net/computer-deals/?page=3
ThinkPad TrackPoint Wireless Bluetooth Keyboard II,/f/14395208-thinkpad-trackpoint-keyboard-ii-77-39?src=catpagev2,,$77.40,https://slickdeals.net/computer-deals/?page=3
Team 128GB Dash Card microSDXC UHS-I/U1 Class 10 Memory Card with Adapter $12.99 + FS,/f/14396453-team-128gb-dash-card-microsdxc-uhs-i-u1-class-10-memory-card-with-adapter-12-99-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=3
"32"" Westinghouse WM32DX9019 2560x1440 WQHD 144Hz LED Gaming Monitor",/f/14395295-westinghouse-wm32dx9019-32-wqhd-2560-x-1440-2k-resolution-144hz-hdmi-vga-displayport-amd-freesync-technology-flicker-free-anti-glare-widescreen-backlit-led-gaming-monitor-239-99?src=catpagev2,Newegg,$245,https://slickdeals.net/computer-deals/?page=3
"32GB Lenovo Smart Tab M8 8"" Tablet w/ Charging Dock",/f/14394728-lenovo-smart-tab-m8-8-tablet-including-dock-w-google-assistant-90?src=catpagev2,Lenovo,$90,https://slickdeals.net/computer-deals/?page=3
"Samsung 256GB ""FIT Plus"" (mini) USB Drive, $34.99 at Amazon",/f/14395343-samsung-256gb-fit-plus-mini-usb-drive-34-99-at-amazon?src=catpagev2,Amazon,$34.99,https://slickdeals.net/computer-deals/?page=3
128GB Samsung Pro Endurance U1 microSDXC Memory Card w/ Adapter,/f/14393798-128gb-samsung-pro-endurance-u1-microsdxc-memory-card-w-adapter-28-free-shipping?src=catpagev2,B&H Photo Video,$28,https://slickdeals.net/computer-deals/?page=3
2x Western Digital WD BLACK SN750 NVMe M.2 2280 500GB PCI-Express 3.0 x4 64-layer 3D NAND Internal Solid State Drive (SSD) WDS500G3X0C $119.98,/f/14396474-2x-western-digital-wd-black-sn750-nvme-m-2-2280-500gb-pci-express-3-0-x4-64-layer-3d-nand-internal-solid-state-drive-ssd-wds500g3x0c-119-98?src=catpagev2,Newegg,$119.98,https://slickdeals.net/computer-deals/?page=3
Malwarebytes Anti-Malware Premium 1 YR / 3 PC - Key Card @ Newegg $25,/f/14396399-malwarebytes-anti-malware-premium-1-yr-3-pc-key-card-newegg-25?src=catpagev2,Newegg,$25,https://slickdeals.net/computer-deals/?page=4
2x 500GB WD BLACK SN750 NVMe M.2 2280 SSD @Newegg $120,/f/14396384-2x-500gb-wd-black-sn750-nvme-m-2-2280-ssd-newegg-120?src=catpagev2,Newegg,$120,https://slickdeals.net/computer-deals/?page=4
2TB WD Blue 3D NAND m.2 SATA SSD @Newegg $200,/f/14396375-2tb-wd-blue-3d-nand-m-2-sata-ssd-newegg-200?src=catpagev2,Newegg,$200,https://slickdeals.net/computer-deals/?page=4
Get Backup Pro 3 - $9.99 (50% off),/f/14396249-get-backup-pro-3-9-99-50-off?src=catpagev2,,$9.99,https://slickdeals.net/computer-deals/?page=4
"Lenovo Legion 5: 15.6'' FHD 500 nits 240 Hz IPS, i7-10750H, RTX 2060, 16GB DDR4, 512GB PCIe SSD, Win10H @ $1149 + F/S",/f/14396243-lenovo-legion-5-15-6-fhd-500-nits-240-hz-ips-i7-10750h-rtx-2060-16gb-ddr4-512gb-pcie-ssd-win10h-1149-f-s?src=catpagev2,,"$1,149",https://slickdeals.net/computer-deals/?page=4
SAMSUNG: EVO Select 128GB microSDXC UHS-I U3 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-ME128HA) $18.49,/f/14395781-samsung-evo-select-128gb-microsdxc-uhs-i-u3-100mb-s-full-hd-4k-uhd-memory-card-with-adapter-mb-me128ha-18-49?src=catpagev2,Amazon,$18.49,https://slickdeals.net/computer-deals/?page=4
"Swagbucks and Staples NYC: Make any purchase in-store and earn 2,000 SB!",/f/14396003-swagbucks-and-staples-nyc-make-any-purchase-in-store-and-earn-2-000-sb?src=catpagev2,,,https://slickdeals.net/computer-deals/?page=4
Samsung T7 Touch 1TB Portable SSD - $169.99,/f/14395298-samsung-t7-touch-1tb-portable-ssd-169-99?src=catpagev2,,$169.99,https://slickdeals.net/computer-deals/?page=4
Rosewill - Wifi Cards and Wifi USB Adapters from $14.99 + FS w/ Prime or Orders $25+,/f/14395175-rosewill-wifi-cards-and-wifi-usb-adapters-from-14-99-fs-w-prime-or-orders-25?src=catpagev2,Amazon,$14.99,https://slickdeals.net/computer-deals/?page=4
"Lenovo IdeaPad 5 14"" Laptop, Intel i5, 8GB Memory, 256GB SSD, Windows 10 Home $469",/f/14393156-lenovo-ideapad-5-14-laptop-intel-i5-8gb-memory-256gb-ssd-windows-10-home-469?src=catpagev2,Staples,$469.99,https://slickdeals.net/computer-deals/?page=4
"ASUS VP28UQG 28"" 4K UHD 60Hz HDMI  $239",/f/14393777-asus-vp28uqg-28-4k-uhd-60hz-hdmi-239?src=catpagev2,,$239,https://slickdeals.net/computer-deals/?page=4
Logitech G305 LIGHTSPEED Wireless Mouse black or white $39.99 shipped $39.97,/f/14394875-logitech-g305-lightspeed-wireless-mouse-black-or-white-39-99-shipped-39-97?src=catpagev2,Best Buy,$39.97,https://slickdeals.net/computer-deals/?page=4
"ASUS VivoBook 15 Laptop, 15.6” FHD Display, Intel i3-1005G1, 8GB RAM, 128GB SSD $380.50 + Free Shipping",/f/14394824-asus-vivobook-15-laptop-15-6-fhd-display-intel-i3-1005g1-8gb-ram-128gb-ssd-380-50-free-shipping?src=catpagev2,Amazon,$380.50,https://slickdeals.net/computer-deals/?page=4
"27"" Dell D2721H 1920x1080 60Hz 5ms IPS Monitor",/f/14392439-27-dell-d2721h-1920x1080-60hz-5ms-ips-monitor-120-free-shipping?src=catpagev2,,$120,https://slickdeals.net/computer-deals/?page=4
"Wireless Mouse Rechargeable, Inphic Ultra Thin 1600 DPI Mini 2.4G $6.99",/f/14394575-wireless-mouse-rechargeable-inphic-ultra-thin-1600-dpi-mini-2-4g-6-99?src=catpagev2,Amazon,$6.99,https://slickdeals.net/computer-deals/?page=4
XPG SPECTRIX D60G RGB Gaming Memory: 32GB (2x16GB) DDR4 3600MHz CL18 GREY $139.99 + FS,/f/14393609-xpg-spectrix-d60g-rgb-gaming-memory-32gb-2x16gb-ddr4-3600mhz-cl18-grey-139-99-fs?src=catpagev2,Newegg,,https://slickdeals.net/computer-deals/?page=4
128GB PNY Elite Turbo Attache 4 USB 3.0 Flash Drive  @ Best Buy $15,/f/14393492-128gb-pny-elite-turbo-attache-4-usb-3-0-flash-drive-best-buy-15?src=catpagev2,Best Buy,$15,https://slickdeals.net/computer-deals/?page=4
32GB (2x16GB) ADATA XPG GAMMIX D30 DDR4 3200 Desktop Memory (Black),/f/14391704-xpg-gammix-d30-gaming-memory-32gb-2x16gb-ddr4-3200mhz-cl16-black-99-99-fs?src=catpagev2,Newegg,$100,https://slickdeals.net/computer-deals/?page=4
